Date,MeanTemp,MinTemp,MaxTemp,DewPoint,Percipitation,WindSpeed,MaxSustainedWind,Gust,SnowDepth
2016-01-01,41.28,38.379999999999995,48.08,25.8,0.024,6.0,15.333333333333334,24.666666666666668,
2016-01-02,36.82000000000001,33.42,41.92,18.46666666666667,0.0,6.140000000000001,15.733333333333334,22.433333333333337,
2016-01-03,38.8,33.17999999999999,45.92,21.333333333333332,0.0,5.68,14.333333333333334,23.066666666666666,
2016-01-04,32.54,21.619999999999997,42.64,15.066666666666668,0.0,7.06,17.7,27.366666666666664,
2016-01-05,18.9,11.82,34.32000000000001,-0.5,0.0,7.080000000000001,20.400000000000002,30.0,
2016-01-06,30.26,15.780000000000001,40.92,6.066666666666666,0.0,2.28,9.333333333333334,,
2016-01-07,36.96,25.640000000000004,45.8,11.233333333333334,0.0,2.2600000000000002,8.933333333333332,,
2016-01-08,39.95000000000001,32.81666666666666,45.166666666666664,25.433333333333334,0.0,3.766666666666667,10.5,17.0,
2016-01-09,43.71666666666666,38.199999999999996,47.81666666666667,36.43333333333333,0.0,5.349999999999999,11.525,18.1,
2016-01-10,51.23333333333333,43.18333333333333,59.26666666666667,47.300000000000004,0.36833333333333335,8.083333333333334,22.174999999999997,33.03333333333333,
2016-01-11,36.7,30.316666666666666,56.6,15.133333333333335,0.385,10.450000000000001,20.775,30.633333333333336,
2016-01-12,32.23333333333333,24.41666666666666,44.166666666666664,11.799999999999999,0.0,5.666666666666667,17.975,27.0,
2016-01-13,28.400000000000002,22.966666666666665,41.13333333333333,9.566666666666668,0.0,10.549999999999999,23.325000000000003,33.266666666666666,
2016-01-14,28.333333333333332,23.283333333333335,37.983333333333334,9.0,0.0,6.666666666666667,15.0,19.666666666666668,
